off1,off2,off3,off4,off5,def1,def2,def3,def4,def5,Points
201518,1628886,203827,204319,204321,201886,203398,203389,201896,201502,3
201886,203398,203389,201896,201502,201518,1628886,203827,204319,204321,2
201518,1628886,203827,204319,204321,201886,203398,203389,201896,201502,0
201886,203398,203389,201896,201502,201518,1628886,203827,204319,204321,0
201518,1628886,203827,204319,204321,201886,203398,203389,201896,201502,2
201886,203398,203389,201896,201502,201518,1628886,203827,204319,204321,0
201518,1628886,203827,204319,204321,201886,203398,203389,201896,201502,2
201886,203398,203389,201896,201502,201518,1628886,203827,204319,204321,0
201518,1628886,203827,204319,204321,201886,203398,203389,201896,201502,0
201886,203398,203389,201896,201502,201518,1628886,203827,204319,204321,2
201518,1628886,203827,204319,204321,201886,203398,203389,201896,201502,2
201886,203398,203389,201896,201502,201518,1628886,203827,204319,204321,0
201518,1628886,203827,204319,204321,201886,203398,203389,1629501,201502,2
201886,203398,203389,1629501,201502,201518,1628886,203827,204319,204321,0
201518,1628886,203827,204319,204321,201886,203398,203389,1629501,201502,3
201886,203398,203389,1629501,201502,201518,1628886,203827,204319,204321,0
201518,1628886,203827,204319,204321,201886,203398,203389,1629501,201502,3
201886,203398,203389,1629501,201502,201518,1628886,203827,204319,204321,2
1628920,1628886,203827,204319,204321,201886,203398,203389,1629501,201502,0
201886,203398,203389,1629501,201502,1628920,1628886,203827,204319,204321,2
1628920,1628886,203827,204319,204321,201886,203398,203389,1629501,201502,3
201886,203398,203389,1629501,201502,1628920,1628886,203827,204319,204321,0
1628920,1628886,203827,204319,204321,201886,203398,203389,1629501,201502,2
201886,203398,203389,1629501,201502,1628920,1628886,203827,204319,204321,0
1628920,1628886,203827,1628244,204321,201886,203398,201896,1629501,1629482,0
201886,203398,201896,1629501,1629482,1628920,1628886,203827,1628244,201919,3
1628920,1628886,203827,1628244,201919,201886,203398,201896,1629501,1629482,0
201886,203398,201896,1629501,1629482,1628920,1628886,203827,1628244,201919,3
1628920,1628886,203827,1628244,201919,201886,203398,201896,1629501,1629482,0
201886,203398,201896,1629501,1629482,1628920,1628886,203827,1628244,201919,0
204319,203827,201919,1628920,1628244,201896,201886,1629501,1629482,203398,0
201896,201886,1629501,1629482,203398,204319,203827,201919,1628920,1628244,0
204319,203827,201919,1628920,1628244,201896,201886,1629501,1629482,203398,0
201896,201886,1629501,1629482,203398,204319,203827,201919,1628920,1628244,3
204319,203827,201919,1628920,1628244,201896,201886,1629501,1629482,203398,0
201896,201886,1629501,1629482,203398,204319,203827,201919,1628920,1628244,3
204319,203827,201919,1628920,1628244,201896,201886,1629501,1629482,203398,0
201896,201886,1629501,1629482,203398,204319,203827,201919,1628920,1628244,0
204319,203827,201919,1628920,1628244,201896,201886,1629501,1629482,203398,2
201896,201886,1629501,1629482,203398,204319,203827,201919,1628920,1628244,3
204319,203827,201919,1628920,1628244,201896,201886,1629501,1629482,203398,0
201896,201886,1629501,1629482,203398,204319,203827,201919,201518,1628244,0
204319,203827,201919,201518,1628886,201896,201886,1629501,1629482,203398,2
201896,201886,1629501,1629482,203398,204319,203827,201919,201518,1628886,0
204319,203827,201919,201518,1628886,201896,201886,1629501,1629482,203398,1
201896,201886,1629501,1629482,203398,204319,203827,201919,201518,1628886,2
204319,203827,201919,201518,1628886,201896,201886,1629501,1629482,203398,2
201896,201886,1629501,1629482,203398,204319,203827,201919,201518,1628886,0
204319,203827,201919,201518,1628886,201896,201886,1629501,1629482,203398,0
201896,201886,1629501,1629482,203398,204319,203827,201919,201518,1628886,0
204319,203827,201919,201518,1628886,201896,201886,1629501,201502,203398,3
201896,201886,1629501,201502,203398,204319,203827,201919,201518,1628886,0
204319,203827,201919,201518,1628886,201896,201886,1629501,201502,203398,2
201896,201886,203389,201502,203398,204319,203827,201919,201518,1628886,2
204319,203827,201919,201518,1628886,201896,201886,203389,201502,203398,2
201896,201886,203389,201502,203398,204319,203827,201919,201518,1628886,0
204319,203827,201919,201518,1628886,201896,201886,203389,201502,203398,2
201896,201886,203389,201502,203398,204319,203827,201919,201518,1628886,0
204319,203827,201919,201518,1628886,201896,201886,203389,201502,203398,2
201896,201886,203389,201502,203398,204319,203827,201919,201518,1628886,2
204319,203827,201919,201518,1628886,201896,201886,203389,201502,203398,0
201896,201886,203389,201502,203398,204319,203827,201919,201518,1628886,3
204319,203827,201919,201518,1628886,201896,201886,203389,201502,203398,0
201896,201886,203389,201502,203398,204319,203827,201919,201518,1628886,2
204319,203827,201919,201518,1628886,201896,201886,203389,201502,203398,2
201896,201886,203389,201502,203398,204319,203827,201919,201518,1628886,0
204319,203827,201919,201518,1628886,201896,201886,203389,201502,203398,1
201896,201886,1629482,201502,203398,204319,203827,201919,201518,1628886,0
201506,1628878,203416,201911,204333,1627673,202662,203826,1627675,203015,0
1627673,202662,203826,1627675,203015,201506,1628878,203416,201911,204333,2
201506,1628878,203416,201911,204333,1627673,202662,203826,1627675,203015,2
1627673,202662,203826,1627675,203015,201506,1628878,203416,201911,204333,2
201506,1628878,203416,201911,204333,1627673,202662,203826,1627675,203015,2
1627673,202662,203826,1627675,203015,201506,1628878,203416,201911,204333,0
201506,1628878,203416,201911,204333,1627673,202662,203826,1627675,203015,0
1627673,202662,203826,1627675,203015,201506,1628878,203416,201911,204333,0
201506,1628878,203416,201911,204333,1627673,202662,203826,1627675,203015,0
1627673,202662,203826,1627675,203015,201506,1628878,203416,201911,204333,0
201506,1628878,203416,201911,204333,1627673,202662,203826,1627675,203015,0
1627673,202662,203826,1627675,203015,201506,1628878,203416,201911,204333,0
201506,1628878,203416,201911,204333,1627673,202662,203826,1627675,203015,0
1627673,202662,203826,1627675,203015,201506,1628878,203416,201911,204333,2
201506,1628278,203416,201911,204333,1627673,202662,203826,1627675,203015,2
1627673,202662,203826,1627675,203015,201506,1628278,203416,201911,204333,0
201506,1628278,203416,201911,204333,1627673,202662,203826,1627675,203015,2
1627673,202662,203826,1627675,203015,201506,1628278,203416,201911,204333,0
201506,1628278,203403,201911,204333,1627673,202662,203826,1627675,203015,0
1627673,202662,203826,1627675,203015,201506,1628278,203403,201911,204333,2
201506,1628278,203403,201911,204333,1627673,202662,203826,1627675,203015,2
1627673,202662,203826,1627675,203015,201506,1628278,203403,201911,204333,2
201506,1628278,203403,201911,1628878,1627673,202662,203826,1627675,203015,2
1627673,202662,203826,1627675,203015,201506,1628278,203403,201911,1628878,3
201506,1628278,203403,201911,1628878,1627673,202662,203826,1627675,203015,2
1627673,202662,203826,1627675,203015,201506,1628278,203403,201911,1628878,2
1628899,1628278,203403,201911,1628878,1627673,202662,203826,1627675,1627670,2
1627673,202662,203826,1627675,1627670,1628899,1628278,203403,201911,1628878,2
1628899,1628278,203403,201911,1628878,1627673,202662,203826,1627675,1627670,2
1627673,202662,203826,1627675,1627670,1628899,1628278,203403,201911,1628878,2
1628899,1628278,203403,204333,1628878,1628280,202662,203826,1627675,1627670,0
1628280,202662,203826,1627675,1627670,1628899,1628278,203403,204333,1628878,0
1628899,1628278,203403,204333,1628878,1628280,202662,203826,1627675,1627670,0
1628280,202662,203826,1627675,1627670,1628899,1628278,203403,204333,1628878,2
1628899,1628278,203403,204333,1628878,1628280,202662,203826,1627675,1627670,0
1628280,202662,203826,1627675,1627670,1628899,1628278,203403,204333,1628878,0
1628899,1628278,203403,204333,1628878,1628280,202662,203826,1627675,1627670,0
1628280,203406,203826,1627675,1627670,1628899,1628278,203403,204333,1628878,1
1627670,203406,1627678,1627675,1628280,203416,1628878,1628278,204333,1628899,3
203416,1628878,1628278,204333,1628899,1627670,203406,1627678,1627675,1628280,0
1627670,203406,1627678,1627675,1628280,203416,1628878,1628278,204333,1628899,3
203416,1628878,1628278,204333,1628899,1627670,203406,1627678,1627675,1628280,3
1627670,203406,1627678,1627675,1628280,203416,1628878,1628278,204333,1628899,0
203416,1628878,1628278,204333,1628899,203826,203406,1627678,1627675,1628280,2
203826,203406,1627678,1627675,1628280,203416,1628878,1628278,204333,1628899,0
203416,1628878,1628278,204333,1628899,203826,203406,1627678,1627675,1628280,2
203826,203406,1627678,1627675,1628280,203416,1628878,1628278,204333,1628899,0
203416,1628878,1628278,204333,1628899,203826,203406,1627678,1627675,1628280,2
203826,203406,1627678,1627675,1628280,203416,1628878,1628278,204333,1628899,2
203416,1628878,1628278,204333,1628899,203826,203406,1627678,1627675,1628280,2
203826,203406,1627678,1627671,1627673,203416,1628878,201506,204333,201911,0
203416,1628878,201506,204333,201911,203826,203406,202662,1627671,1627673,1
203826,203406,202662,1627671,1627673,203416,1628878,201506,204333,201911,0
203416,1628878,201506,204333,201911,203826,203406,202662,1627671,1627673,0
203826,203406,202662,1627671,1627673,203416,1628878,201506,204333,201911,0
203416,1628878,201506,204333,201911,203826,203406,202662,1627671,1627673,2
203826,203406,202662,1627671,1627673,203416,1628878,201506,204333,201911,0
203416,1628878,201506,204333,201911,203826,203406,202662,1627671,1627673,3
203826,203406,202662,1627671,1627673,203416,1628878,201506,204333,201911,2
203416,1628878,201506,204333,201911,203826,203406,202662,1627671,1627673,2
203826,203406,202662,1627671,1627673,203416,1628878,201506,204333,201911,2
203416,1628878,201506,204333,201911,203826,203406,202662,1627671,1627673,0
203826,203406,202662,1627671,1627673,203416,1628878,201506,204333,201911,3
203416,1628878,201506,204333,201911,203826,203406,202662,1627671,1627673,0
203826,203406,202662,1627671,1627673,203416,203403,1628278,204333,201911,1
203416,203403,1628278,204333,201911,203826,203406,202662,1627671,1627673,2
203826,203406,202662,1627671,1627673,203416,203403,1628278,204333,201911,2
203416,203403,1628278,204333,201911,203826,203406,202662,1627671,1627673,0
203826,203406,202662,1627671,1627673,203416,203403,1628278,204333,201911,2
203416,203403,1628278,204333,201911,203826,203406,202662,1627671,1627673,0
203826,203406,202662,1627671,1627673,203416,203403,1628278,204333,201911,0
203416,203403,1628278,204333,201911,203826,203406,202662,1627671,1627673,2
203826,203406,202662,1627671,1627673,203416,203403,1628278,204333,201911,0
203416,203403,1628278,204333,201911,203826,203406,202662,1627671,1627673,0
203826,203406,202662,1627671,1627673,203416,203403,1628278,204333,201911,2
203416,203403,1628278,204333,201911,203826,203406,202662,1627671,1627673,0
203826,203406,202662,1627671,1627673,203416,203403,1628278,204333,201911,0
203416,203403,1628278,204333,201911,203826,203406,202662,1627671,1627673,0
1627675,203015,202662,203826,1627673,203416,204333,201506,1628878,201911,0
203416,204333,201506,1628878,201911,1627675,203015,202662,203826,1627673,0
1627675,203015,202662,203826,1627673,203416,204333,201506,1628878,201911,2
203416,204333,201506,1628878,201911,1627675,203015,202662,203826,1627673,2
1627675,203015,202662,203826,1627673,203416,204333,201506,1628878,201911,0
203416,204333,201506,1628878,201911,1627675,203015,202662,203826,1627673,2
1627675,203015,202662,203826,1627673,203416,204333,201506,1628878,201911,2
203416,204333,201506,1628878,201911,1627675,203015,202662,203826,1627673,0
1627675,203015,202662,203826,1627673,203416,204333,201506,1628878,201911,2
203416,204333,201506,1628878,1628278,1627675,203015,202662,203826,1627673,0
1627675,203015,202662,203826,1627673,203416,201911,201506,1628878,1628278,2
203416,201911,201506,1628878,1628278,1627675,203015,202662,203826,1627673,0
1627675,203015,202662,203826,1627673,203416,201911,201506,1628878,1628278,0
203416,201911,201506,1628878,1628278,1627675,203015,202662,203826,1627673,0
1627675,203015,202662,203826,1627673,203416,201911,1628899,1628878,1628278,0
203416,201911,1628899,1628878,1628278,1627675,203015,202662,203826,1627673,2
1627675,203015,202662,203826,1627673,203416,201911,1628899,1628878,1628278,2
203416,201911,1628899,1628878,1628278,1627675,203015,202662,203826,1627673,0
1627675,203015,202662,203826,1627673,203416,201911,1628899,1628878,1628278,2
203416,204333,1628899,1628878,1628278,1627675,203015,202662,203826,1627673,0
1627675,203015,202662,203826,1627673,203416,204333,1628899,1628878,1628278,3
203416,204333,1628899,1628878,1628278,1627675,203015,202662,203826,1627673,0
1627675,203015,202662,1627670,1627673,203416,204333,1628899,203403,1628278,2
203416,204333,1628899,203403,1628278,1627675,203015,202662,1627670,1627673,2
1627675,203015,202662,1627670,1627673,203416,204333,1628899,203403,1628278,2
203416,204333,1628899,203403,1628278,1627675,203015,202662,1627670,1627673,0
1627675,203015,202662,1627670,1627673,203416,204333,1628899,203403,1628278,0
203416,204333,1628899,203403,1628278,1627675,203015,202662,1627670,1627673,0
1627675,203015,202662,1627670,1627673,203416,204333,1628899,203403,1628278,2
203416,204333,1628899,203403,1628278,1627675,203015,202662,1627670,1627673,0
1627675,203015,202662,1627670,1627673,203416,204333,1628899,203403,1628278,0
203416,204333,1628899,203403,1628278,1627675,203015,202662,1627670,1627673,0
1627675,203015,202662,1627670,1627673,203416,204333,1628899,203403,1628278,0
203416,204333,1628899,203403,1628278,1627675,203015,202662,1627670,1627673,0
1627675,203015,202662,1627670,1627673,203416,204333,1628899,203403,1628278,2
203416,204333,1628899,203403,1628278,203406,203015,1627671,1627670,1628280,2
203406,203015,1627671,1627670,1628280,203416,204333,1628899,203403,1628278,0
203416,204333,1628899,203403,1628278,203406,203015,1627671,1627670,1628280,2
203406,203015,1627671,1627670,1628280,203416,204333,1628899,203403,1628278,0
203416,204333,1628899,203403,1628278,203406,203015,1627671,1627670,1628280,0
1628899,203416,203403,204333,1628278,1627678,203406,1627670,1628280,1627671,0
1627678,203406,1627670,1628280,1627671,1628899,203416,203403,204333,1628278,0
1628899,203416,203403,204333,1628278,1627678,203406,1627670,1628280,1627671,0
1627678,203406,1627670,1628280,1627671,1628899,203416,1628878,201506,1628278,2
1628899,203416,1628878,201506,1628278,1627678,203406,1627670,1628280,1627671,2
1627678,203406,1627670,1628280,1627671,1628899,203416,1628878,201506,1628278,0
1628899,203416,1628878,201506,1628278,1627678,203406,1627670,1628280,1627671,0
1627678,203406,1627670,1628280,1627671,1628899,203416,1628878,201506,1628278,2
1628899,203416,1628878,201506,1628278,1627678,203406,1627670,1628280,1627671,0
203826,203406,1627670,1628280,1627671,1628899,203416,1628878,201506,1628278,2
1628899,203416,1628878,201506,1628278,203826,203406,1627670,1628280,1627671,3
203826,203406,1627670,1628280,1627671,1628899,203416,1628878,201506,1628278,0
1628899,203416,1628878,201506,1628278,203826,203406,1627670,1627673,1627675,2
203826,203406,1627670,1627673,1627675,1628899,203416,1628878,201506,1628278,0
1628899,203416,1628878,201506,1628278,203826,203406,1627670,1627673,1627675,0
203826,203406,1627670,1627673,1627675,1628899,203416,1628878,201506,1628278,2
