off1,off2,off3,off4,off5,def1,def2,def3,def4,def5,Points
202662,203015,1627673,203826,1627675,1628917,1628932,1628913,1628269,1628263,0
1628917,1628932,1628913,1628269,1628263,202662,203015,1627673,203826,1627675,0
202662,203015,1627673,203826,1627675,1628917,1628932,1628913,1628269,1628263,2
1628917,1628932,1628913,1628269,1628263,202662,203015,1627673,203826,1627675,2
202662,203015,1627673,203826,1627675,1628917,1628932,1628913,1628269,1628263,0
1628917,1628932,1628913,1628269,1628263,202662,203015,1627673,203826,1627675,2
202662,203015,1627673,203826,1627675,1628917,1628932,1628913,1628269,1628263,0
1628917,1628932,1628913,1628269,1628263,202662,203015,1627673,203826,1627675,1
202662,203015,1627673,203826,1627675,1628917,1628932,1628913,1628269,1628263,3
1628917,1628932,1628913,1628269,1628263,202662,203015,1627673,203826,1627675,2
202662,203015,1627673,203826,1627675,1628917,1628932,1628913,1628269,1628263,0
1628917,1628932,1628913,1628269,1628263,202662,203015,1627673,203826,1627675,0
202662,203015,1627673,203826,1627675,1628917,1628932,1628913,1628269,1628263,0
1628917,1628932,1628913,201477,1628263,202662,203015,1627673,203826,1627675,2
202662,203015,1627673,203826,1627675,1628917,1628932,1628913,201477,1628263,0
1628917,203402,1628913,201477,1628263,202662,203015,1627673,203826,1627675,0
202662,203015,1627673,203826,1627675,1628917,203402,1628913,201477,1628263,2
203823,203015,1627675,202662,203826,1628932,201477,1628269,202670,1628263,0
1628932,201477,1628269,202670,1628263,203823,203015,1627675,202662,203826,0
203823,203015,1627675,202662,203826,1628932,201477,1628269,202670,1628263,0
1628932,201477,1628269,202670,1628263,203823,203015,1627675,202662,203826,0
203823,203015,1627675,202662,203826,1628932,201477,1628269,202670,1628263,3
1628932,201477,1628269,202670,1628263,203823,203015,1627675,202662,203826,0
203823,203015,1627675,202662,203826,1628932,201477,1628269,202670,1628263,0
1628932,201477,1628269,202670,1628263,203823,203015,1627675,202662,203826,2
203823,203015,1627675,202662,203826,1628932,201477,1628269,1628917,1628263,3
1628932,201477,1628269,1628917,1628263,203823,203015,1627675,202662,203826,2
203823,203015,1627675,202662,203826,1628932,201477,1628269,1628917,1628263,3
1628932,201477,1628269,1628917,1628263,203823,203015,1627675,202662,203826,0
203823,203015,1627675,202662,203826,1628932,201477,1628913,1628917,1628263,2
1628932,201477,1628913,1628917,1628263,203823,203015,1627675,202662,203826,0
203823,203015,1627675,202662,203826,1628932,201477,1628913,1628917,1628263,0
1628932,201477,1628913,1628917,1628263,203823,203015,1627675,202662,203826,0
203823,203015,1627675,202662,203826,1628932,201477,1628913,1628917,1628263,0
1628932,201477,1628913,1628917,1628263,203823,203015,1627675,202662,203826,2
203823,203015,1627675,202662,203826,1628932,201477,1628913,1628917,1628263,2
1628932,201477,1628913,1628917,1628263,203823,203015,1627675,202662,203826,0
203823,204335,1627675,202662,203826,1628932,201477,1628913,1628917,1628263,0
1628932,201477,1628913,1628917,1628263,203823,204335,1627675,202662,203826,0
203823,204335,1627675,202662,203826,1628932,201477,1628913,1628917,1628263,0
1628932,201477,1628913,1628917,1628263,203823,204335,1627675,202662,203826,0
203823,204335,1627675,202662,203826,1628932,201477,1628913,1628917,1628263,3
1628932,201477,1628913,1628905,203402,1627673,204335,203410,202662,203826,2
1627673,204335,203410,202662,203826,1628932,201477,1628913,1628905,203402,2
1628932,201477,1628913,1628905,203402,1627673,204335,203410,202662,203826,0
1627673,204335,203410,202662,203826,1628932,201477,1628913,1628905,203402,2
1628932,201477,1628913,1628905,203402,1627673,204335,203410,202662,203826,0
1627673,204335,203410,202662,203826,1628932,201477,1628913,1628905,203402,0
1628932,201477,1628913,1628905,203402,1627673,204335,203410,202662,203826,2
1627673,204335,203410,202662,203826,1628932,201477,1628913,1628905,203402,2
1628932,201477,1628913,1628905,203402,1627673,204335,203410,202662,203826,2
1627673,204335,203410,202662,203826,1628932,201477,1628913,1628905,203402,2
1628932,201477,1628913,1628905,203402,1627673,204335,203410,202662,203826,0
1627673,204335,203410,202662,203826,1628932,201477,1628913,1628905,203402,0
203830,204324,1628913,1628905,203402,1627673,204335,203410,1627670,1627671,0
1627673,204335,203410,1627670,1627671,203830,204324,1628913,1628905,203402,0
203830,204324,1628913,1628905,203402,1627673,204335,203410,1627670,1627671,0
203402,203830,1628905,204324,1628913,1628882,1627673,1627670,1627671,203410,0
1628882,1627673,1627670,1627671,203410,203402,203830,1628905,204324,1628913,0
203402,203830,1628905,204324,1628913,1628882,1627673,1627670,1627671,203410,0
1628882,1627673,1627670,1627671,203410,203402,203830,1628905,204324,1628913,0
203402,203830,1628905,204324,1628913,1628882,1627673,1627670,1627671,203410,0
1628882,1627673,1627670,1627671,203410,203402,203830,1628905,204324,1628913,3
203402,203830,1628905,204324,1628913,1628882,1627673,1627670,1627671,203410,0
1628882,1627673,1627670,1627671,203410,202670,203830,1628263,204324,1628269,1
202670,203830,1628263,204324,1628269,1628882,1627673,1627670,1627671,203410,0
1628882,1627673,1627670,1627671,203410,202670,203830,1628263,204324,1628269,0
202670,203830,1628263,204324,1628269,1628882,1627673,1627670,1627671,203410,0
1628882,1627673,1627670,1627671,203410,202670,203830,1628263,204324,1628269,3
1628932,203830,1628263,201477,1628269,1628882,1627673,1627670,1627671,203410,0
1628882,1627673,1627670,1627671,203410,1628932,203830,1628263,201477,1628269,0
1628932,203830,1628263,201477,1628269,1628882,1627673,1627670,1627671,203410,0
1628882,1627673,1627670,1627671,203410,1628932,1628905,1628263,201477,1628269,2
1628932,1628905,1628263,201477,1628269,1628882,1627673,1627670,1627671,203410,2
1628882,1627673,1627670,1627671,203410,1628932,1628905,1628263,201477,1628269,0
1628932,1628905,1628263,201477,1628269,1628882,1627673,1627670,1627671,203410,0
1628882,1627673,1627670,1627671,203410,1628932,1628905,1628263,201477,1628269,0
1628932,1628905,1628263,201477,1628269,1628882,1628280,1627670,1627671,203410,3
1628882,1628280,1627670,1627671,203410,1628932,1628917,1628263,201477,1628269,3
1628932,1628917,1628263,201477,1628269,1628882,1628280,1627670,1627671,203410,3
1628882,1628280,1627670,1627671,203410,1628932,1628917,1628263,201477,1628269,2
1628932,1628917,1628263,201477,1628269,1628882,1628280,1627670,1627671,203410,0
1628882,1628280,1627670,1627671,203410,1628932,1628917,1628263,201477,1628269,3
1628932,1628917,1628263,201477,1628269,1628882,1628280,1627670,1627671,203410,0
1628882,1628280,1627670,1627671,203410,1628932,1628917,1628263,201477,1628269,2
1628932,1628905,1628913,201477,203402,1628882,1628280,1627670,1627671,203410,2
1628882,1628280,1627670,1627671,203410,1628932,1628905,1628913,201477,203402,2
1628932,1628905,1628913,201477,203402,1628882,1628280,1627670,1627671,203410,2
1628882,1628280,1627670,1627671,203410,1628932,1628905,1628913,201477,203402,3
1628932,1628905,1628913,201477,203402,1628882,1628280,1627670,1627671,203410,2
1628882,1628280,1627670,1627671,203410,204324,1628905,1628913,201477,203402,2
204324,1628905,1628913,201477,203402,1628882,1628280,1627670,1627671,203410,0
1628882,1628280,1627670,1627671,203410,204324,1628905,1628913,201477,203402,0
204324,1628905,1628913,201477,203402,1628882,1628280,1627670,1627671,203410,2
1628882,1628280,1627670,1627671,203410,204324,1628905,1628913,201477,203402,2
204324,1628905,1628913,201477,203402,1628882,1628280,1627670,1627671,203410,0
202663,200673,203399,203437,201911,203831,204365,1627681,200676,1627676,0
203831,204365,1627681,200676,1627676,202663,200673,203399,203437,201911,0
202663,200673,203399,203437,201911,203831,204365,1627681,200676,1627676,0
203831,204365,1627681,200676,1627676,202663,200673,203399,203437,201911,0
202663,200673,203399,203437,201911,203831,204365,1627681,200676,1627676,0
203831,204365,1627681,200676,1627676,202663,200673,203399,203437,201911,0
202663,200673,203399,203437,201911,203831,204365,1627681,200676,1627676,0
203831,204365,1627681,200676,1627676,202663,200673,203399,203437,201911,3
202663,200673,203399,203437,201911,203831,204365,1627681,200676,1627676,0
203831,204365,1627681,200676,1627676,202663,200673,203399,203437,201911,0
202663,200673,203399,203437,201911,203831,204365,1627681,200676,1627676,3
203831,204365,1627681,200676,1627676,202663,200673,203399,203437,201911,0
202663,200673,203399,203437,201911,203831,204365,1627681,200676,1627676,0
203831,204365,1627681,200676,1627676,202663,200673,203399,203437,201911,2
202663,200673,203399,203437,201911,203831,204365,1627681,200676,1627676,2
203831,204365,1627681,200676,1627676,202663,200673,203399,203437,201911,2
202663,200673,203399,203437,201911,203831,204365,1627681,200676,1627676,1
203831,204365,1627681,200676,1627676,202663,200673,203399,203437,201911,0
202663,200673,203399,203437,201911,203831,204365,1628909,200676,1627676,1
203831,204365,1628909,200676,1627676,202663,200673,203399,203437,201911,0
202663,200673,203399,203437,201911,203831,204365,1628909,200676,1627676,3
203831,204365,1628909,200676,1627676,202663,200673,203399,203437,201911,0
202663,200673,203399,203437,201911,203831,204365,1628909,200676,1627676,0
203831,204365,1628909,200676,1627676,202663,200673,203399,203437,201911,2
202663,200673,203399,203437,201911,203831,204365,1628909,200676,1627676,3
203831,204365,1628909,200676,1627676,202663,200673,203399,203437,201911,2
202663,200673,203399,204333,201911,1628868,203405,1628909,200676,1627676,2
1628868,203405,1628909,200676,1627676,202663,200673,203399,204333,201911,0
1628278,203403,203399,204333,201911,1628868,203405,1628909,200676,1627676,0
1628868,203405,1628909,1628286,1627681,1628278,203403,203399,204333,1628878,2
1628278,203403,203399,204333,1628878,1628868,203405,1628909,1628286,1627681,2
1628868,203405,1628909,1628286,1627681,1628278,203403,1628899,204333,1628878,1
1628278,203403,1628899,204333,1628878,1628868,203405,1628909,1628286,1627681,0
1628868,203405,1628909,1628286,1627681,1628278,203403,1628899,204333,1628878,2
1628278,203403,1628899,204333,1628878,1628868,203405,1628909,1628286,1627681,3
1628868,203405,1628909,1628286,1627681,1628278,203403,1628899,204333,1628878,0
1628278,203403,1628899,204333,1628878,1628868,203405,1628909,1628286,1627681,2
1628868,203405,1628909,1628286,1627681,1628278,203403,1628899,204333,1628878,0
1627681,1628286,1628909,1628868,203405,204333,1628278,203403,1628878,1628899,0
204333,1628278,203403,1628878,1628899,1627681,1628286,1628909,1628868,203405,0
1627681,1628286,1628909,1628868,203405,204333,1628278,203403,1628878,1628899,0
204333,1628278,203403,1628878,1628899,1627681,1628286,1628909,1628868,203405,2
1627681,1628286,1628909,1628868,203405,204333,1628278,203403,1628878,1628899,3
204333,1628278,203403,1628878,1628899,1627681,1628286,1628909,1628868,203405,2
1627681,1628286,1628909,1628868,203405,204333,1628278,203403,1628878,1628899,0
204333,1628278,203403,1628878,1628899,204365,1628286,1628909,1628868,203405,0
204365,1628286,1628909,1628868,203405,204333,1628278,203403,1628878,1628899,0
204333,1628278,203403,1628878,1628899,204365,1628286,1628909,1628868,203405,0
204365,1628286,1628909,1628868,203405,204333,1628278,203403,1628878,1628899,2
204333,1628278,203403,1628878,1628899,204365,1628286,1628909,1628868,203405,3
204365,1628286,1628909,1628868,203405,204333,1628278,203403,1628878,1628899,0
204333,1628278,203403,1628878,1628899,204365,1628286,1628909,1628868,203405,0
204365,1628286,1628909,1628868,203405,204333,1628278,203403,1628878,1628899,2
204333,1628278,201911,203399,1628899,204365,200676,1628909,1627676,203405,2
204365,200676,1628909,1627676,203405,204333,1628278,201911,203399,1628899,0
204333,1628278,201911,203399,1628899,204365,200676,1628909,1627676,203405,0
204365,200676,1628909,1627676,203405,204333,1628278,201911,203399,1628899,0
204333,1628278,201911,203399,1628899,204365,200676,1628909,1627676,203405,0
204365,200676,1628909,1627676,203405,200673,203437,201911,203399,202663,1
200673,203437,201911,203399,202663,204365,200676,1628909,1627676,203405,0
204365,200676,1628909,1627676,203405,200673,203437,201911,203399,202663,0
200673,203437,201911,203399,202663,204365,200676,1628909,1627676,203405,0
204365,200676,1628909,1627676,203405,200673,203437,201911,203399,202663,0
200673,203437,201911,203399,202663,204365,200676,1627681,1627676,203405,2
204365,200676,1627681,1627676,203405,200673,203437,201911,203399,202663,0
200673,203437,201911,203399,202663,204365,200676,1627681,1627676,203405,0
204365,200676,1627681,1627676,203405,200673,203437,201911,203399,202663,1
200673,203437,201911,203399,202663,204365,200676,1627681,1627676,203831,2
204365,200676,1627681,1627676,203831,200673,203437,201911,203399,202663,2
200673,203437,201911,203399,202663,204365,200676,1627681,1627676,203831,2
204365,200676,1627681,1627676,203831,200673,203437,201911,203399,202663,0
200673,203437,201911,203399,202663,204365,200676,1627681,1627676,203831,0
204365,200676,1627681,1627676,203831,200673,203437,201911,203399,203403,1
200673,203437,201911,203399,203403,204365,200676,1627681,1627676,203831,2
204365,200676,1627681,1627676,203831,200673,203437,201911,203399,203403,1
200673,203437,201911,203399,203403,204365,200676,1627681,1627676,203831,0
204365,200676,1627681,1627676,203831,200673,203437,201911,203399,203403,0
200673,203437,201911,203399,203403,204365,200676,1627681,1627676,203831,0
204365,200676,1627681,1627676,203831,200673,203437,201911,203399,203403,0
1627676,200676,204365,1627681,203831,200673,203399,203437,202663,201911,0
200673,203399,203437,202663,201911,1627676,200676,204365,1627681,203831,2
1627676,200676,204365,1627681,203831,200673,203399,203437,202663,201911,2
200673,203399,203437,202663,201911,1627676,200676,204365,1627681,203831,0
1627676,200676,204365,1627681,203831,200673,203399,203437,202663,201911,2
200673,203399,203437,202663,201911,1627676,200676,204365,1627681,203831,0
1627676,200676,204365,1627681,203831,200673,203399,203437,202663,201911,0
200673,203399,203437,202663,201911,1627676,200676,204365,1627681,203831,2
1627676,200676,204365,1627681,203831,200673,203399,203437,202663,201911,0
200673,203399,203437,202663,201911,1627676,200676,204365,1627681,203831,2
1627676,200676,204365,1627681,203831,200673,203399,203437,202663,201911,0
200673,203399,203437,202663,201911,1627676,200676,204365,1627681,203831,2
1627676,200676,204365,1627681,203831,200673,203399,203437,202663,201911,2
200673,203399,203437,202663,201911,1627676,200676,204365,1627681,203831,2
1627676,200676,204365,1627681,203831,200673,203399,203437,202663,201911,2
200673,203399,203437,202663,201911,1627676,200676,204365,1627681,203831,2
1627676,200676,204365,1627681,203831,200673,203399,203437,202663,201911,2
200673,203399,203437,202663,201911,1627676,200676,204365,1627681,203831,3
1627676,200676,204365,1627681,203831,200673,203399,203437,202663,201911,0
204333,203399,203437,203403,201911,1628909,200676,1628868,1627681,203405,2
1628909,200676,1628868,1628927,203405,204333,203399,203437,203403,201911,2
204333,203399,203437,203403,201911,1628909,200676,1628868,1628927,203405,0
1628909,200676,1628868,1628927,203405,204333,203399,203437,203403,201911,0
204333,203399,203437,203403,201911,1628909,200676,1628868,1628927,203405,0
1628909,200676,1628868,1628927,203405,204333,203399,203437,203403,201911,2
204333,203399,203437,203403,201911,1628909,200676,1628868,1628927,203405,0
1628909,200676,1628868,1628927,203405,204333,203399,203437,203403,201911,3
204333,203399,203437,203403,201911,1628909,200676,1628868,1628927,203405,0
1628909,200676,1628868,1628927,203405,204333,203399,203437,203403,201911,0
204333,203399,203437,203403,201911,1628909,200676,1628868,1628927,203405,3
1628909,1628286,1628868,1628927,203405,204333,1628899,1628278,203403,1628878,0
204333,1628899,1628278,203403,1628878,1628909,1628286,1628868,1628927,203405,0
