,off1,off2,off3,off4,off5,def1,def2,def3,def4,def5,Points
5487,1629479,1627700,1628909,1627676,200676,203024,1628882,1630101,1629524,1630114,0
5488,203024,1628882,1630101,1629524,1630114,1629479,1627700,1628909,1627676,200676,2
5489,1629479,1627700,1628909,1627676,200676,203024,1628882,1630101,1629524,1630114,0
5490,203024,1628882,1630101,1629524,1630114,1629479,1627700,1628909,1627676,200676,0
5491,1629479,1627700,1628909,1627676,200676,201480,1628882,1630101,1629524,1629483,1
5492,201480,1628882,1630101,1629524,1629483,1629479,1627700,1628909,1627676,200676,2
5493,1629479,1627700,1628909,1627676,200676,201480,1628882,1630101,1629524,1629483,3
5494,201480,1628882,1630101,1629524,1629483,1630100,1627700,1628909,1629568,200676,0
5495,1630100,1627700,1628909,1629568,200676,201480,1628882,1630101,1629524,1629483,2
5496,201480,1628882,1630101,1629524,1629483,1630100,1627700,1628909,1629568,200676,2
5497,1630100,1627700,1628909,1629568,200676,201480,1628882,1630101,1629524,1629483,0
5498,201480,1628882,1630101,1629524,1629483,1630100,1627700,1628909,1629568,200676,0
5499,1630100,1627700,1628909,1629568,200676,201480,1628882,1630101,1629524,1629483,0
5500,201480,1628882,1630101,1629524,1629483,1630100,1627700,1628909,1629568,200676,2
5501,1630100,1627700,1628909,1629568,200676,201480,1628882,1630101,1629524,1630114,0
5502,201480,1628882,1630101,1629524,1630114,1630100,1627700,1628909,1629568,200676,2
5503,1630100,1627700,1628909,1629568,200676,201480,1628882,1630101,1629524,1630114,1
5504,201480,1628882,1630101,1629524,1630114,1630100,1627700,1628909,1629568,200676,0
5505,1630100,1627700,1628909,1629568,200676,203405,1628882,1630101,1629524,1630114,2
5506,201480,1628882,1630101,1629483,203024,1627676,1629479,1627700,200676,1628909,2
5507,1627676,1629479,1627700,200676,1628909,201480,1628882,1630101,1629483,203024,3
5508,201480,1628882,1630101,1629483,203024,1627676,1629479,1627700,200676,1628909,0
5509,1627676,1629479,1627700,200676,1628909,201480,1628882,1630101,1629483,203024,3
5510,201480,1628882,1630101,1629483,203024,1627676,1629479,1627700,200676,1628909,0
5511,1627676,1629479,1627700,200676,1628909,201480,1628882,1630101,1629483,203024,2
5512,201480,1628882,1630101,1629483,203024,1627676,1629479,1627700,200676,1628909,2
5513,1627676,1629479,1627700,200676,1628909,201480,1628882,1630101,1629483,203024,0
5514,201480,1628882,1630101,1629483,203024,1627676,1629479,1627700,200676,1628909,2
5515,1627676,1629479,1627700,200676,1628909,201480,1628882,1630101,1629483,203024,0
5516,201480,1628882,1630101,1629483,203024,1627676,1629479,1627700,200676,1628909,0
5517,1627676,1629479,1627700,200676,1628909,201480,1628882,1630101,1629483,203024,2
5518,201480,1628882,1630101,1629483,1629524,1627676,1629479,1627700,200676,1628909,2
5519,1627676,1629479,1627700,200676,1628909,201480,1628882,1630101,1629483,1629524,0
5520,201480,1628882,1630101,1629483,1629524,1627676,1629479,1627700,200676,1628909,2
5521,1627676,1629479,1627700,200676,1628909,201480,1628882,1630101,1629483,1629524,2
5522,201480,1628882,1627671,1629483,1629524,1627676,1629479,1627700,200676,1628909,3
5523,1627676,1629479,1627700,200676,1628909,201480,1628882,1627671,1629483,1629524,2
5524,201480,1628882,1627671,1629483,1629524,1627676,1629479,1627700,200676,1628909,2
5525,1627676,1629479,1627700,200676,1628909,201480,1628882,1627671,1629483,1629524,0
5526,201480,1628882,1627671,1629483,1629524,1627676,1629479,1627700,200676,1628909,0
5527,1627676,1629479,1627700,200676,1628909,201480,1628882,1627671,1629483,1629524,2
5528,201480,1628882,1627671,1629483,1629524,1627676,1629479,1627700,200676,1628909,3
5529,1627676,1629479,1627700,200676,1628909,201480,1628882,1627671,1629483,1629524,3
5530,201480,1628882,1627671,1629483,1629524,1627676,1629479,1627700,200676,1628909,2
5531,1630100,1629568,1627700,1628906,1628909,1628286,1628882,1627671,1629483,1629524,0
5532,1628286,1628882,1627671,1629483,1629524,1630100,1629568,1630104,1628906,1628909,0
5533,1630100,1629568,1630104,1628906,1628909,1628286,1628882,1627671,1629483,1629524,2
5534,1628286,1628882,1627671,1629483,1629524,1630100,1629568,1630104,1628906,1628909,2
5535,1630100,1629568,1630104,1628906,1628909,1628286,1628882,1627671,1629483,1629524,0
5536,1628286,1628882,1627671,1629483,1629524,1630100,1629568,1630104,1628906,1628909,2
5537,1630100,1629568,1630104,1628906,1628909,1628286,1628882,1627671,1629483,1629524,2
5538,1628286,1628882,1627671,1629483,1629524,1630100,1629568,1630104,1628906,1628909,3
5539,1630100,1629568,1630104,1628906,1628909,1628286,1628882,1627671,1629483,1629524,0
5540,1630104,1628906,1629568,1630100,1628909,1628882,1628286,1629524,1629483,1627671,0
5541,1628882,1628286,1629524,1629483,1627671,1630104,1628906,1629568,1630100,1628909,3
5542,1629479,1627700,1629568,1630100,1628909,1628882,1628286,1629524,1629483,1627671,2
5543,1628882,1628286,1629524,1629483,1627671,1629479,1627700,1629568,1630100,1628909,3
5544,1629479,1627700,1629568,1630100,1628909,1628882,1628286,1629524,1629483,1627671,3
5545,1628882,1628286,1629524,1629483,1627671,1629479,1627700,1629568,1630100,1628909,2
5546,1629479,1627700,1629568,1630100,1628909,1628882,1628286,1629524,1629483,1627671,3
5547,1628882,1628286,1629524,1629483,1627671,1629479,1627700,1629568,1630100,1628909,0
5548,1629479,1627700,1629568,1630100,1628909,1628882,201480,1629524,1629483,1627671,2
5549,1628882,201480,1629524,1629483,1627671,1629479,1627700,1629568,1630100,1628909,0
5550,1629479,1627700,1629568,1630100,1628909,1628882,201480,1629524,1629483,1627671,3
5551,1628882,201480,1629524,1629483,1630101,1629479,1627700,1629568,200676,1628909,0
5552,1629479,1627700,1629568,200676,1628909,1628882,201480,1629524,1629483,1630101,0
5553,1628882,201480,1629524,1629483,1630101,1629479,1627700,1629568,200676,1628909,0
5554,1629479,1627700,1629568,200676,1628909,1628882,201480,1629524,1629483,1630101,3
5555,1628882,201480,1629524,1629483,1630101,1629479,1627700,1629568,200676,1628909,0
5556,1629479,1627700,1629568,200676,1628909,1628882,201480,1629524,1629483,1630101,1
5557,1628882,201480,203024,1629483,1630101,1629479,1627700,1629568,200676,1628909,2
5558,1629479,1627700,1629568,200676,1628909,1628882,201480,203024,1629483,1630101,0
5559,1628882,201480,203024,1629483,1630101,1629479,1627700,1629568,200676,1628909,2
5560,1629479,1627700,1629568,200676,1628909,1628882,201480,203024,1629483,1630101,0
5561,1628882,201480,203024,1629483,1630101,1629479,1627700,1629568,200676,1628909,2
5562,1629479,1627700,1627676,200676,1628909,1628882,201480,203024,1629483,1630101,0
5563,1628882,201480,203024,1629483,1630101,1629479,1627700,1627676,200676,1628909,0
5564,1629479,1627700,1627676,200676,1628909,1628882,201480,203024,1629483,1630101,0
5565,1628882,201480,203024,1629524,1630101,1629479,1627700,1627676,200676,1628909,0
5566,1629479,1627700,1627676,200676,1628909,1628882,201480,203024,1629524,1630101,2
5567,1628882,201480,203024,1629524,1630101,1629479,1627700,1627676,200676,1628909,2
5568,1629479,1627700,1627676,200676,1628909,1628882,201480,203024,1629524,1630101,2
5569,1628882,201480,203024,1629524,1627671,1629479,1627700,1627676,200676,1628909,0
5570,1629479,1627700,1627676,200676,1628909,1628882,201480,203024,1629524,1627671,2
5571,1628882,201480,203024,1630101,1629483,1629479,1627700,1627676,200676,1628909,2
5572,1629479,1627700,1627676,200676,1628909,1628882,201480,203024,1630101,1629483,0
5573,1628882,201480,203024,1630101,1629483,1629479,1627700,1627676,200676,1628909,1
5574,1629479,1627700,1627676,200676,1628909,1628882,201480,203024,1630101,1629483,0
5575,204329,204320,1628915,203406,1630127,1628899,201507,1628878,1627672,203416,0
5576,1628899,201507,1628878,1627672,203416,204329,204320,1628915,203406,1630127,0
5577,204329,204320,1628915,203406,1630127,1628899,201507,1628878,1627672,203416,0
5578,1628899,201507,1628878,1627672,203416,204329,204320,1628915,203406,1630127,2
5579,204329,204320,1628915,203406,1630127,1628899,201507,1628878,1627672,203416,3
5580,1628899,201507,1628878,1627672,203416,204329,204320,1628915,203406,1630127,2
5581,204329,204320,1628915,203406,1630127,1628899,201507,1628878,1627672,203416,0
5582,1628899,201507,1628878,1627672,203416,204329,204320,1628915,203406,1630127,0
5583,204329,204320,1628915,203406,1630127,1628899,201507,1628878,1627672,203416,0
5584,1628899,201507,1628878,1627672,203416,204329,204320,1628915,203406,1630127,2
5585,204329,204320,1628915,203406,1630127,1628899,201507,1628878,1627672,203416,0
5586,1628899,201507,1628878,1627672,203416,204329,204320,1628915,203406,1630127,0
5587,204329,204320,1628915,203406,1630127,1628899,201507,1628878,1627672,203416,3
5588,1628899,201507,1628878,1627672,203416,204329,204320,1628915,203406,1630127,2
5589,204329,204320,1628915,203406,1630127,1628899,201507,1628878,1627672,203416,0
5590,1628899,201507,1628878,1627672,203416,204329,204320,1628915,203406,1630127,2
5591,204329,204320,1628915,203406,1630127,1628899,201507,1628878,1627672,203416,0
5592,1628899,201507,1628878,1627672,203416,204329,204320,1628915,203406,1630127,0
5593,204329,204320,1628915,203406,1630127,1628899,201507,1628878,1627672,203416,0
5594,1628899,201507,1628878,1627672,203416,204329,204320,1628915,203406,1630127,0
5595,204329,204320,1628915,203406,1630127,1628899,201507,1628878,1627672,203416,3
5596,1628899,201507,1628878,1627672,203416,204329,204320,1628915,203406,1630127,2
5597,204329,204320,1628915,203406,1630127,1628899,201507,1628878,1627672,203416,0
5598,1628899,201507,1628878,1627672,203416,204329,204320,1628915,203406,1630127,0
5599,204329,204320,1628915,203406,1630127,1628899,201507,1628878,1627672,203416,0
5600,1628899,201507,1628878,1627672,203416,204329,204320,1628915,203406,1630127,0
5601,204329,204320,1628915,203406,1630127,1628899,201507,1628878,1627672,203416,2
5602,203403,201507,1628878,201502,203416,1630131,204320,1628915,1630139,1630119,2
5603,1630131,204320,1628915,1630139,1630119,203403,201507,1628878,201502,203416,0
5604,203403,201507,1628878,201502,203416,1630131,204320,1628915,1630139,1630119,0
5605,1630131,204320,1628915,1630139,1630119,203403,201507,1628878,201502,203416,0
5606,203403,201507,1628878,201502,203416,1630131,204320,1628915,1630139,1630119,0
5607,1630131,204320,1628915,1630139,1630119,203403,201507,1628878,201502,203416,0
5608,203403,201507,1628878,201502,203416,1630131,204320,1628915,1630139,1630119,0
5609,1630131,1630136,1630115,1630139,1630119,203403,201507,1628878,201502,1628268,1
5610,203403,201507,1628878,201502,1628268,1630131,1630136,1630115,1630139,1630119,0
5611,1630131,1630136,1630115,1630139,1630119,203403,201507,1628878,201502,1628268,0
5612,203403,201507,1628878,201502,1628268,1630131,1630136,1630115,1630139,1630119,0
5613,1630131,1630136,1630115,1630139,1630119,203403,201507,1629506,201502,1628268,1
5614,203403,201507,1629506,201502,1628268,1630131,1630136,1630115,1630139,1630119,0
5615,1630131,1630136,1630115,1630139,1630119,203403,201507,1629506,201502,1628268,2
5616,203035,203403,201502,1628268,1629506,1630115,1630136,1630119,1630131,203406,0
5617,1630115,1630136,1630119,1630131,203406,203035,203403,201502,1628268,1629506,0
5618,203035,203403,201502,1628268,1629506,1630115,1630136,1630119,1630131,203406,0
5619,1630115,1630136,1630119,1630131,203406,203035,203403,201502,1628268,1629506,0
5620,203035,203416,1627672,1628899,1629506,1630115,1630136,1630119,1630131,203406,2
5621,1630115,1630136,1630119,1630131,203406,203035,203416,1627672,1628899,1629506,2
5622,203035,203416,1627672,1628899,1629506,1630115,1630136,1630119,1630131,203406,0
5623,1630115,1630136,1630119,1630131,203406,203035,203416,1627672,1628899,1629506,0
5624,203035,203416,1627672,1628899,1629506,1630115,1630136,1630119,1630131,203406,0
5625,204329,1630136,1630119,1630131,203406,203035,203416,1627672,1628899,1629506,0
5626,203035,203416,1627672,1628899,1629506,204329,1630136,1630119,1630131,203406,3
5627,204329,1630136,1630119,1630131,203406,203035,203416,1627672,1628899,1629506,2
5628,203035,203416,1627672,1628899,1629506,204329,1630136,1630119,1630131,203406,0
5629,204329,1630136,1630119,1630131,203406,203035,203416,1627672,1628899,1629506,3
5630,203035,203416,1627672,1628899,1629506,204329,1630136,1630119,1630131,203406,0
5631,204329,1630136,1630119,1630131,203406,203035,203416,1627672,1628899,1629506,2
5632,1628878,203416,1627672,201507,203403,204329,1630127,204320,1628915,203406,2
5633,204329,1630127,204320,1628915,203406,1628878,203416,1627672,201507,203403,2
5634,1628878,203416,1627672,201507,203403,204329,1630127,204320,1628915,203406,0
5635,204329,1630127,204320,1628915,203406,1628878,203416,1627672,201507,203403,3
5636,1628878,203416,1627672,201507,203403,204329,1630127,204320,1628915,203406,2
5637,204329,1630127,204320,1628915,203406,1628878,203416,1627672,201507,203403,0
5638,1628878,203416,1627672,201507,203403,204329,1630127,204320,1628915,203406,0
5639,204329,1630127,204320,1628915,203406,1628878,203416,1627672,201507,203403,0
5640,1628878,203416,1627672,201507,203403,204329,1630127,204320,1630139,203406,0
5641,204329,1630127,204320,1630139,203406,1628878,203416,1627672,201507,203403,0
5642,1628878,203416,1627672,201507,203403,204329,1630127,204320,1630139,203406,0
5643,204329,1630127,204320,1630139,203406,1628878,203416,1627672,201507,203403,0
5644,1628878,203416,1627672,201507,203403,204329,1630127,204320,1630139,203406,3
5645,204329,1630127,204320,1630139,203406,1628878,203416,201502,201507,203403,3
5646,1628878,203416,201502,201507,203403,204329,1630127,204320,1630139,203406,3
5647,204329,1630127,204320,1630139,203406,1628878,203416,201502,201507,203403,0
5648,1628878,203416,201502,201507,203403,204329,1630127,204320,1630139,203406,2
5649,204329,1630127,204320,1630139,203406,1629506,203416,201502,201507,203403,2
5650,1629506,203416,201502,201507,203403,204329,1630127,204320,1630139,203406,0
5651,204329,1630127,204320,1630139,203406,1629506,203416,201502,201507,203403,3
5652,1629506,203416,201502,201507,203403,204329,1630127,204320,1630139,203406,0
5653,1627672,1628878,201507,1628899,203416,1628915,204320,203406,1630127,204329,0
5654,1628915,204320,203406,1630127,204329,1627672,1628878,201507,1628899,203416,3
5655,1627672,1628878,201507,1628899,203416,1628915,204320,203406,1630127,204329,0
5656,1628915,204320,203406,1630127,204329,1627672,1629506,201507,1628899,203416,2
5657,1627672,1629506,201507,1628899,203416,1628915,204320,203406,1630127,204329,0
5658,1628915,204320,203406,1630127,204329,1627672,1629506,201507,1628899,203416,0
5659,1627672,1629506,201507,1628899,203416,1628915,204320,203406,1630127,204329,2
5660,1628915,204320,203406,1630127,204329,1627672,1629506,201507,1628899,203416,2
5661,1627672,1629506,201507,1628899,203416,1628915,204320,203406,1630127,204329,2
5662,1628915,204320,203406,1630127,204329,1627672,1629506,201507,1628899,203416,0
5663,1627672,1629506,201507,1628899,203416,1628915,204320,203406,1630127,204329,0
5664,1628915,204320,203406,1630127,204329,1627672,1629506,201507,1628899,203416,0
5665,1627672,1629506,201507,1628899,203416,1628915,204320,203406,1630127,204329,0
5666,1628915,204320,203406,1630127,204329,1627672,1629506,201507,1628899,203416,0
5667,1627672,1629506,201507,1628899,203416,1628915,204320,203406,1630127,204329,0
5668,1628915,204320,203406,1630127,204329,1627672,1629506,201507,1628899,203416,0
5669,1627672,1629506,201507,1628899,203416,1628915,204320,1630119,1630127,204329,0
5670,1628915,204320,1630119,1630127,204329,1627672,1629506,201507,1628899,203416,0
5671,1627672,1629506,201507,203403,203416,1628915,204320,1630119,1630127,204329,0
5672,1628915,204320,1630119,1630127,204329,1627672,1629506,201507,203403,203416,0
5673,1627672,1629506,201507,203403,203416,1628915,204320,1630119,1630127,204329,2
5674,1630136,204320,1630119,1630131,1630139,1627672,1629506,201507,203403,203416,0
5675,1627672,1629506,201507,203403,203416,1630136,204320,1630119,1630131,1630139,3
5676,1630136,204320,1630119,1630131,1630139,1627672,1629506,201507,203403,203416,0
5677,1627672,1629506,201507,203403,203416,1630136,204320,1630119,1630131,1630139,2
5678,1630136,204320,1630119,1630131,1630139,1627672,1629506,201507,203403,203416,0
5679,1627672,1629506,201507,203403,203416,1630136,204320,1630119,1630131,1630139,0
5680,1628915,204320,204329,1630127,203406,1627672,1629506,203035,203403,203416,3
5681,1627672,1629506,203035,203403,203416,1628915,204320,204329,1630127,203406,1
5682,1628915,204320,204329,1630127,203406,1627672,1629506,203035,203403,203416,0
5683,1627672,1629506,203035,203403,203416,1628915,204320,204329,1630127,203406,2
5684,1628915,204320,204329,1630127,203406,1627672,1629506,203035,203403,203416,3
5685,1627672,1629506,203035,203403,1628899,1628915,204320,204329,1630127,203406,2
5686,1628915,204320,204329,1630127,203406,1627672,1629506,203035,203403,1628899,2
5687,1627672,1629506,203035,203403,1628899,1628915,204320,204329,1630127,203406,2
